model,persona_id,country,sex,age_group,education,response_idx,raw_response,parsed_value
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,62,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,63,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,64,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,65,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,66,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,67,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,68,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,69,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,70,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,71,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,72,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,73,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,74,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,75,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,76,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,77,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,78,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,79,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,80,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,81,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,82,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,83,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,84,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,85,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,86,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,87,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,88,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,89,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,90,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,91,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,92,9,9
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,93,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,94,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,95,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,96,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,97,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,98,8,8
qwen_lora,CHN_Female_65+_Medium,CHN,Female,65+,Medium,99,8,8
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,0,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,1,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,2,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,3,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,4,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,5,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,6,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,7,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,8,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,9,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,10,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,11,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,12,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,13,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,14,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,15,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,16,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,17,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,18,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,19,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,20,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,21,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,22,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,23,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,24,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,25,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,26,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,27,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,28,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,29,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,30,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,31,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,32,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,33,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,34,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,35,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,36,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,37,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,38,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,39,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,40,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,41,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,42,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,43,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,44,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,45,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,46,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,47,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,48,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,49,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,50,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,51,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,52,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,53,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,54,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,55,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,56,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,57,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,58,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,59,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,60,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,61,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,62,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,63,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,64,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,65,7,7
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,66,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,67,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,68,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,69,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,70,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,71,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,72,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,73,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,74,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,75,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,76,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,77,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,78,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,79,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,80,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,81,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,82,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,83,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,84,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,85,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,86,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,87,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,88,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,89,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,90,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,91,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,92,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,93,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,94,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,95,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,96,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,97,6,6
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,98,5,5
qwen_lora,CHN_Male_18-29_Higher,CHN,Male,18-29,Higher,99,6,6
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,0,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,1,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,2,6,6
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,3,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,4,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,5,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,6,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,7,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,8,8,8
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,9,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,10,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,11,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,12,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,13,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,14,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,15,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,16,6,6
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,17,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,18,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,19,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,20,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,21,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,22,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,23,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,24,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,25,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,26,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,27,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,28,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,29,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,30,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,31,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,32,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,33,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,34,6,6
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,35,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,36,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,37,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,38,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,39,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,40,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,41,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,42,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,43,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,44,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,45,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,46,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,47,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,48,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,49,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,50,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,51,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,52,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,53,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,54,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,55,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,56,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,57,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,58,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,59,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,60,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,61,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,62,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,63,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,64,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,65,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,66,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,67,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,68,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,69,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,70,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,71,6,6
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,72,8,8
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,73,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,74,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,75,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,76,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,77,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,78,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,79,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,80,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,81,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,82,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,83,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,84,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,85,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,86,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,87,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,88,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,89,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,90,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,91,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,92,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,93,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,94,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,95,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,96,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,97,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,98,7,7
qwen_lora,CHN_Male_18-29_Lower,CHN,Male,18-29,Lower,99,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,0,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,1,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,2,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,3,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,4,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,5,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,6,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,7,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,8,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,9,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,10,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,11,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,12,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,13,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,14,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,15,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,16,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,17,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,18,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,19,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,20,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,21,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,22,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,23,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,24,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,25,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,26,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,27,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,28,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,29,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,30,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,31,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,32,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,33,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,34,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,35,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,36,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,37,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,38,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,39,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,40,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,41,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,42,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,43,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,44,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,45,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,46,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,47,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,48,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,49,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,50,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,51,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,52,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,53,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,54,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,55,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,56,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,57,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,58,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,59,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,60,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,61,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,62,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,63,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,64,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,65,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,66,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,67,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,68,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,69,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,70,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,71,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,72,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,73,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,74,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,75,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,76,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,77,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,78,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,79,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,80,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,81,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,82,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,83,6,6
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,84,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,85,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,86,7,7
qwen_lora,CHN_Male_18-29_Medium,CHN,Male,18-29,Medium,87,6,6
