persona_id,country,sex,age_group,education,n_respondents,question_id,question_text,scale_description,mean_response
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q5,How important is work in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.57
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q50,How satisfied are you with the financial situation of your household?,1=Completely dissatisfied to 10=Completely satisfied,6.31
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q51,"In the last 12 months, how often have you or your family gone without enough food to eat?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.95
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q52,"In the last 12 months, how often have you or your family felt unsafe from crime in your home?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.72
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q53,"In the last 12 months, how often have you or your family gone without medicine or medical treatment?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.76
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q54,"In the last 12 months, how often have you or your family gone without a cash income?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.82
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q55,"In the last 12 months, how often have you or your family gone without a safe shelter over your head?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.93
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q56,"Comparing your standard of living with your parents when they were about your age, would you say you are:","1=Better off, 2=Worse off, 3=About the same",1.18
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q57,"Generally speaking, would you say that most people can be trusted or that you need to be very careful?","1=Most people can be trusted, 2=Need to be very careful",1.26
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q58,How much do you trust your family?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",1.09
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q59,How much do you trust your neighborhood?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",2.07
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q60,How much do you trust people you know personally?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",1.96
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q61,How much do you trust people you meet for the first time?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",3.12
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q62,How much do you trust people of another religion?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",3.04
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q63,How much do you trust people of another nationality?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",3.12
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q65,How much confidence do you have in the armed forces?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.55
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q66,How much confidence do you have in the press?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.36
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q67,How much confidence do you have in television?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.33
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q68,How much confidence do you have in labor unions?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.38
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q69,How much confidence do you have in the police?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.01
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q7,Do you consider good manners to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.2
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q70,How much confidence do you have in the courts?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.92
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q71,How much confidence do you have in the government?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.57
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q72,How much confidence do you have in political parties?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.79
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q73,How much confidence do you have in parliament?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.69
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q74,How much confidence do you have in the civil service?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.93
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q75,How much confidence do you have in universities?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.87
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q76,How much confidence do you have in elections?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.45
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q77,How much confidence do you have in major companies?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.25
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q78,How much confidence do you have in banks?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.96
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q79,How much confidence do you have in environmental organizations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.18
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q8,Do you consider independence to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.2
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q80,How much confidence do you have in women's organizations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.09
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q81,How much confidence do you have in charitable or humanitarian organizations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.28
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q9,Do you consider hard work to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.34
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q95,Are you a member of a sport or recreational organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.09
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q96,"Are you a member of an art, music or educational organization?","0=Don't belong, 1=Inactive member, 2=Active member",0.07
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q97,Are you a member of a labor union?,"0=Don't belong, 1=Inactive member, 2=Active member",0.22
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q98,Are you a member of a political party?,"0=Don't belong, 1=Inactive member, 2=Active member",0.18
CHN_Male_30-49_Medium,CHN,Male,30-49,Medium,137,Q99,Are you a member of an environmental organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.04
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q1,How important is family in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.16
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q10,Do you consider feeling of responsibility to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.24
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q100,Are you a member of a professional association?,"0=Don't belong, 1=Inactive member, 2=Active member",0.02
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q101,Are you a member of a humanitarian or charitable organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.04
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q102,Are you a member of a consumer organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.04
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q103,Are you a member of a self-help group or mutual aid group?,"0=Don't belong, 1=Inactive member, 2=Active member",0.07
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q104,Are you a member of a women's group?,"0=Don't belong, 1=Inactive member, 2=Active member",0.04
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q105,Are you a member of any other organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.01
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q106,Where would you place your views on income equality vs. incentives for individual effort?,1=Incomes should be more equal to 10=Greater incentives for individual effort,5.4
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q107,Where would you place your views on private vs. government ownership of business?,1=Private ownership should be increased to 10=Government ownership should be increased,6.08
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q108,Where would you place your views on government vs. personal responsibility?,1=Government should take more responsibility to 10=People should take more responsibility,5.13
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q109,Where would you place your views on whether competition is good or harmful?,1=Competition is good to 10=Competition is harmful,3.32
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q11,Do you consider imagination to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.78
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q110,Where would you place your views on whether hard work brings a better life?,1=Hard work usually brings a better life to 10=It is more a matter of luck and connections,3.65
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q111,Which comes closer to your view on environment vs. economic growth?,"1=Protecting environment priority, 2=Economic growth priority, 3=Other",1.43
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q112,How would you rate corruption in your country?,1=No corruption to 10=Abundant corruption,6.68
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q113,How many state authorities do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.02
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q114,How many business executives do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.24
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q115,How many local authorities do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.34
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q116,How many civil service providers do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.17
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q117,How many journalists and media do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",1.96
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q118,How often do ordinary people have to pay a bribe to get services?,"1=Never, 2=Rarely, 3=Frequently, 4=Always",2.8
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q119,"Do you agree that on the whole, women are less corrupt than men?","1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree, 0=Hard to say",2.28
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q12,Do you consider tolerance and respect for other people to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.49
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q120,How high is the risk of being held accountable for bribery in this country?,1=No risk at all to 10=Very high risk,6.47
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q121,How would you evaluate the impact of immigrants on the development of your country?,"1=Very bad, 2=Quite bad, 3=Neither good nor bad, 4=Quite good, 5=Very good",3.55
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q122,Immigration fills important job vacancies.,"0=Disagree, 1=Hard to say, 2=Agree",1.37
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q123,Immigration strengthens cultural diversity.,"0=Disagree, 1=Hard to say, 2=Agree",1.52
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q124,Immigration increases the crime rate.,"0=Disagree, 1=Hard to say, 2=Agree",0.96
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q126,Immigration increases the risks of terrorism.,"0=Disagree, 1=Hard to say, 2=Agree",0.69
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q127,Immigration offers people from poor countries a better living.,"0=Disagree, 1=Hard to say, 2=Agree",1.42
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q128,Immigration increases unemployment.,"0=Disagree, 1=Hard to say, 2=Agree",0.95
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q129,Immigration leads to social conflict.,"0=Disagree, 1=Hard to say, 2=Agree",0.77
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q13,"Do you consider thrift, saving money and things to be especially important for children to learn at home?","1=Mentioned, 2=Not mentioned",1.47
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q131,How secure do you feel these days?,"1=Very secure, 2=Quite secure, 3=Not very secure, 4=Not at all secure",1.71
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q14,Do you consider determination and perseverance to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.83
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q142,How worried are you about losing your job or not finding a job?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",2.38
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q143,How worried are you about not being able to give your children a good education?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",2.06
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q144,Have you been the victim of a crime during the past year?,"1=Yes, 2=No",1.95
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q145,Has someone in your family been the victim of a crime during the past year?,"1=Yes, 2=No",1.96
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q146,How worried are you about a war involving your country?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",2.36
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q147,How worried are you about a terrorist attack?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",2.33
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q149,"If you had to choose between freedom and equality, which would you consider more important?","1=Freedom, 2=Equality",1.7
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q150,"If you had to choose between freedom and security, which would you consider more important?","1=Freedom, 2=Security",1.93
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q151,"If it came to that, would you be willing to fight for your country?","1=Yes, 2=No",1.09
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q152,What should be the most important aim of the country for the next ten years? (First choice),"1=High economic growth, 2=Strong defense, 3=More say in jobs/community, 4=More beautiful cities",2.2
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q153,What should be the most important aim of the country for the next ten years? (Second choice),"1=High economic growth, 2=Strong defense, 3=More say in jobs/community, 4=More beautiful cities",2.4
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q154,Which is most important? (First choice),"1=Maintaining order, 2=Giving people more say, 3=Fighting rising prices, 4=Protecting free speech",2.09
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q155,Which is most important? (Second choice),"1=Maintaining order, 2=Giving people more say, 3=Fighting rising prices, 4=Protecting free speech",2.33
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q156,Which is most important? (First choice),"1=Stable economy, 2=More humane society, 3=Ideas count more than money, 4=Fight against crime",2.02
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q157,Which is most important? (Second choice),"1=Stable economy, 2=More humane society, 3=Ideas count more than money, 4=Fight against crime",2.6
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q158,"Science and technology are making our lives healthier, easier, and more comfortable.",1=Completely disagree to 10=Completely agree,8.75
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q159,"Because of science and technology, there will be more opportunities for the next generation.",1=Completely disagree to 10=Completely agree,8.55
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q16,Do you consider not being selfish (unselfishness) to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.71
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q161,One of the bad effects of science is that it breaks down people's ideas of right and wrong.,1=Completely disagree to 10=Completely agree,4.72
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q162,It is not important for me to know about science in my daily life.,1=Completely disagree to 10=Completely agree,2.77
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q163,Would you say the world is better off or worse off because of science and technology?,1=A lot worse off to 10=A lot better off,8.9
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q17,Do you consider obedience to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.93
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q176,How much do you agree that one often has trouble deciding which moral rules are right?,1=Completely agree to 10=Completely disagree,4.68
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q177,Can claiming government benefits to which you are not entitled ever be justified?,1=Never justifiable to 10=Always justifiable,3.14
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q178,Can avoiding a fare on public transport ever be justified?,1=Never justifiable to 10=Always justifiable,1.8
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q179,Can stealing property ever be justified?,1=Never justifiable to 10=Always justifiable,1.25
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q18,Would you not like to have drug addicts as neighbors?,"1=Mentioned, 2=Not mentioned",1.02
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q180,Can cheating on taxes ever be justified?,1=Never justifiable to 10=Always justifiable,1.5
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q181,Can someone accepting a bribe in the course of their duties ever be justified?,1=Never justifiable to 10=Always justifiable,1.6
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q182,Can homosexuality ever be justified?,1=Never justifiable to 10=Always justifiable,1.71
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q183,Can prostitution ever be justified?,1=Never justifiable to 10=Always justifiable,1.37
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q184,Can abortion ever be justified?,1=Never justifiable to 10=Always justifiable,2.33
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q185,Can divorce ever be justified?,1=Never justifiable to 10=Always justifiable,3.39
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q186,Can sex before marriage ever be justified?,1=Never justifiable to 10=Always justifiable,3.27
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q187,Can suicide ever be justified?,1=Never justifiable to 10=Always justifiable,2
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q188,Can euthanasia ever be justified?,1=Never justifiable to 10=Always justifiable,3.96
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q189,Can a man beating his wife ever be justified?,1=Never justifiable to 10=Always justifiable,1.68
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q19,Would you not like to have people of a different race as neighbors?,"1=Mentioned, 2=Not mentioned",1.76
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q190,Can parents beating children ever be justified?,1=Never justifiable to 10=Always justifiable,3.47
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q191,Can violence against other people ever be justified?,1=Never justifiable to 10=Always justifiable,1.55
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q192,"Can terrorism as a political, ideological or religious means ever be justified?",1=Never justifiable to 10=Always justifiable,1.21
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q193,Can having casual sex ever be justified?,1=Never justifiable to 10=Always justifiable,1.38
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q194,Can political violence ever be justified?,1=Never justifiable to 10=Always justifiable,1.45
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q195,Can the death penalty ever be justified?,1=Never justifiable to 10=Always justifiable,6.07
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q196,Should the government have the right to keep people under video surveillance in public areas?,"1=Definitely should, 2=Probably should, 3=Probably should not, 4=Definitely should not",1.81
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q197,Should the government have the right to monitor all e-mails and information on the Internet?,"1=Definitely should, 2=Probably should, 3=Probably should not, 4=Definitely should not",2.19
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q198,Should the government have the right to collect information about anyone without their knowledge?,"1=Definitely should, 2=Probably should, 3=Probably should not, 4=Definitely should not",2.49
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q199,How interested would you say you are in politics?,"1=Very interested, 2=Somewhat interested, 3=Not very interested, 4=Not at all interested",2.3
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q2,How important are friends in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.75
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q20,Would you not like to have people who have AIDS as neighbors?,"1=Mentioned, 2=Not mentioned",1.16
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q200,"When you get together with friends, do you discuss political matters?","1=Frequently, 2=Occasionally, 3=Never",2.25
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q201,How often do you use daily newspapers to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",4.16
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q202,How often do you use TV news to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",1.44
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q203,How often do you use radio news to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",4.22
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q204,How often do you use mobile phone to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",2.38
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q205,How often do you use email to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",4.73
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q206,How often do you use the Internet to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",4.37
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q207,"How often do you use social media (Facebook, Twitter, etc.) to obtain information?","1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",3.22
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q208,How often do you talk with friends or colleagues to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",2.75
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q209,"Have you signed a petition, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",2.48
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q21,Would you not like to have immigrants/foreign workers as neighbors?,"1=Mentioned, 2=Not mentioned",1.7
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q210,"Have you joined in boycotts, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",2.73
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q211,"Have you attended peaceful demonstrations, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",2.72
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q212,"Have you joined strikes, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",2.79
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q213,"Have you donated to a group or campaign, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.64
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q214,"Have you contacted a government official, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",2.62
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q215,"Have you encouraged others to take action about political issues, might you, or would you never?","1=Have done, 2=Might do, 3=Would never do",2.88
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q216,"Have you encouraged others to vote, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",2.67
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q217,"Have you searched online for information about politics, might you, or would you never?","1=Have done, 2=Might do, 3=Would never do",2.55
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q218,"Have you signed an electronic petition, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",2.85
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q219,"Have you encouraged others online to take political action, might you, or would you never?","1=Have done, 2=Might do, 3=Would never do",2.91
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q22,Would you not like to have homosexuals as neighbors?,"1=Mentioned, 2=Not mentioned",1.17
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q220,"Have you organized political activities or protests online, might you, or would you never?","1=Have done, 2=Might do, 3=Would never do",2.91
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q221,"When elections take place at the local level, do you vote always, usually, or never?","1=Always, 2=Usually, 3=Never, 4=Not allowed to vote",2.58
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q23,Would you not like to have people of a different religion as neighbors?,"1=Mentioned, 2=Not mentioned",1.61
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q235,Having a strong leader who does not have to bother with parliament and elections — is this good or bad?,"1=Very good, 2=Fairly good, 3=Fairly bad, 4=Very bad",2.6
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q236,"Having experts, not government, make decisions — is this good or bad?","1=Very good, 2=Fairly good, 3=Fairly bad, 4=Very bad",2.51
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q237,Having the army rule — is this good or bad?,"1=Very good, 2=Fairly good, 3=Fairly bad, 4=Very bad",2.56
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q238,Having a democratic political system — is this good or bad?,"1=Very good, 2=Fairly good, 3=Fairly bad, 4=Very bad",1.74
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q24,Would you not like to have heavy drinkers as neighbors?,"1=Mentioned, 2=Not mentioned",1.22
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q241,How essential is it for democracy that governments tax the rich and subsidize the poor?,1=Not essential to 10=Essential,6.71
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q243,How essential is it for democracy that people choose their leaders in free elections?,1=Not essential to 10=Essential,7.83
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q244,How essential is it for democracy that people receive state aid for unemployment?,1=Not essential to 10=Essential,8.17
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q245,How essential is it for democracy that the army takes over when government is incompetent?,1=Not essential to 10=Essential,6.14
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q246,How essential is it for democracy that civil rights protect people from state oppression?,1=Not essential to 10=Essential,8.67
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q247,How essential is it for democracy that the state makes people's incomes equal?,1=Not essential to 10=Essential,8.13
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q248,How essential is it for democracy that people obey their rulers?,1=Not essential to 10=Essential,6.8
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q249,How essential is it for democracy that women have the same rights as men?,1=Not essential to 10=Essential,8.92
