persona_id,country,sex,age_group,education,n_respondents,question_id,mean_response
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q37,2.01
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q38,1.39
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q39,1.99
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q4,2.27
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q40,1.89
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q41,2
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q42,1.97
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q43,2.36
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q44,1.09
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q45,1.53
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q46,1.84
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q47,2.38
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q48,7.01
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q49,7.46
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q5,1.72
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q50,6.39
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q51,3.83
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q52,3.64
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q53,3.61
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q54,3.53
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q55,3.88
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q56,1.22
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q57,1.39
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q58,1.2
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q59,1.9
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q60,1.97
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q61,3.02
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q62,3.02
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q63,3.1
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q65,1.45
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q66,2.16
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q67,2.09
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q68,2.22
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q69,1.96
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q7,1.16
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q70,1.91
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q71,1.48
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q72,1.61
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q73,1.63
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q74,1.88
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q75,1.7
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q76,2.35
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q77,2.18
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q78,1.76
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q79,2.02
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q8,1.3
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q80,1.98
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q81,2.12
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q9,1.22
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q95,0.04
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q96,0.05
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q97,0.08
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q98,0.1
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q99,0.03
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q1,1.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q10,1.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q100,0.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q101,0
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q102,0
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q103,0.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q104,0.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q105,0
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q106,6.42
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q107,6.25
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q108,3.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q109,2.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q11,1.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q110,4.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q111,1.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q112,7.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q113,2.42
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q114,2.25
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q115,2.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q116,2.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q117,2.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q118,3.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q119,2.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q12,1.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q120,6.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q121,3.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q122,1.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q123,1.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q124,1.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q126,1.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q127,1.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q128,0.75
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q129,0.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q13,1.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q131,1.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q14,1.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q142,2.82
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q143,2.09
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q144,1.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q145,1.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q146,2.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q147,2.75
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q149,1.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q150,2
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q151,1.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q152,2.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q153,2.25
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q154,2.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q155,1.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q156,1.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q157,2.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q158,8.42
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q159,8.42
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q16,1.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q161,4.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q162,2.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q163,8.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q17,2
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q176,4.82
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q177,2.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q178,1
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q179,1
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q18,1
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q180,1.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q181,1
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q182,2.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q183,1.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q184,3
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q185,4.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q186,3.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q187,2.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q188,3.42
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q189,1.42
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q19,2
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q190,2.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q191,1.75
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q192,1.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q193,1.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q194,1.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q195,6.25
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q196,2.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q197,2.25
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q198,2.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q199,2.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q2,1.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q20,1.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q200,1.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q201,3
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q202,1.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q203,3.45
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q204,1.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q205,4.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q206,2.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q207,1.75
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q208,1.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q209,2.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q21,1.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q210,2.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q211,2.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q212,2.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q213,1.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q214,2.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q215,2.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q216,2.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q217,2
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q218,2.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q219,2.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q22,1.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q220,2.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q221,1.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q23,1.82
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q235,3.09
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q236,2.4
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q237,2.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q238,1.64
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q24,1.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q241,6.25
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q243,7.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q244,7
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q245,3.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q246,9
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q247,6.75
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q248,6.25
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q249,7.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q25,1.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q250,8.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q251,5.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q252,6.75
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q253,2
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q254,1.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q255,2
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q256,2.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q257,1.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q258,2.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q259,2.25
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q26,1.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q27,2.18
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q28,2.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q29,2.42
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q3,2
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q30,2.42
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q31,2.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q32,1.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q33,2.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q34,2.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q35,3.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q36,4
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q37,2.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q38,1.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q39,1.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q4,2
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q40,2.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q41,1.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q42,2.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q43,2.45
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q44,1
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q45,1.45
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q46,1.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q47,2.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q48,8.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q49,8.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q5,1.75
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q50,8.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q51,3.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q52,3.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q53,3.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q54,4
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q55,3.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q56,1
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q57,1.25
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q58,1.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q59,2.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q60,1.82
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q61,2.91
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q62,3
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q63,3
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q65,1.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q66,2.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q67,2.42
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q68,2.42
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q69,2
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q7,1.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q70,2.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q71,1.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q72,2
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q73,2.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q74,2.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q75,2
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q76,2.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q77,2.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q78,1.91
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q79,2.25
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q8,1.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q80,2.25
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q81,2.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q9,1.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q95,0.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q96,0.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q97,0.42
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q98,0.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q99,0
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q1,1.23
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q10,1.24
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q100,0.01
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q101,0.01
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q102,0.02
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q103,0.03
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q104,0
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q105,0
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q106,5.33
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q107,6.24
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q108,4.83
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q109,2.85
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q11,1.81
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q110,2.98
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q111,1.33
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q112,6.55
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q113,1.99
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q114,2.27
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q115,2.3
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q116,2.15
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q117,1.98
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q118,2.81
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q119,2.04
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q12,1.51
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q120,6.97
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q121,3.61
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q122,1.44
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q123,1.55
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q124,0.86
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q126,0.67
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q127,1.54
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q128,0.8
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q129,0.66
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q13,1.4
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q131,1.63
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q14,1.84
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q142,2.74
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q143,2.21
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q144,1.98
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q145,1.97
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q146,2.5
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q147,2.52
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q149,1.69
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q150,1.94
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q151,1.04
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q152,2.12
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q153,2.2
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q154,2
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q155,2.2
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q156,2.25
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q157,2.52
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q158,9.03
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q159,8.98
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q16,1.66
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q161,4.8
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q162,2.74
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q163,9.16
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q17,1.86
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q176,5.06
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q177,3.39
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q178,1.5
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q179,1.14
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q18,1.05
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q180,1.29
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q181,1.5
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q182,1.56
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q183,1.25
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q184,2.44
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q185,3.41
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q186,2.79
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q187,1.78
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q188,3.57
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q189,1.71
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q19,1.84
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q190,3.78
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q191,1.4
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q192,1.27
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q193,1.49
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q194,1.58
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q195,6.18
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q196,1.58
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q197,2.06
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q198,2.26
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q199,2.15
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q2,1.86
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q20,1.21
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q200,2.23
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q201,4.22
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q202,1.48
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q203,4.14
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q204,3.26
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q205,4.83
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q206,4.8
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q207,4.24
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q208,3.08
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q209,2.49
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q21,1.65
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q210,2.8
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q211,2.84
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q212,2.9
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q213,1.8
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q214,2.66
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q215,2.89
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q216,2.75
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q217,2.77
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q218,2.94
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q219,2.98
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q22,1.26
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q220,2.98
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q221,2.51
CHN_Male_65+_Lower,CHN,Male,65+,Lower,126,Q23,1.62
