persona_id,country,sex,age_group,education,n_respondents,question_id,question_text,scale_description,mean_response
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q124,Immigration increases the crime rate.,"0=Disagree, 1=Hard to say, 2=Agree",0.89
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q125,Immigration gives asylum to political refugees persecuted elsewhere.,"0=Disagree, 1=Hard to say, 2=Agree",1.33
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q126,Immigration increases the risks of terrorism.,"0=Disagree, 1=Hard to say, 2=Agree",0.86
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q127,Immigration offers people from poor countries a better living.,"0=Disagree, 1=Hard to say, 2=Agree",1.62
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q128,Immigration increases unemployment.,"0=Disagree, 1=Hard to say, 2=Agree",0.86
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q129,Immigration leads to social conflict.,"0=Disagree, 1=Hard to say, 2=Agree",1.28
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q13,"Do you consider thrift, saving money and things to be especially important for children to learn at home?","1=Mentioned, 2=Not mentioned",1.67
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q130,What should the government do about people from other countries coming to work?,"1=Let anyone come, 2=Let people come if jobs available, 3=Strict limits, 4=Prohibit",1.98
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q131,How secure do you feel these days?,"1=Very secure, 2=Quite secure, 3=Not very secure, 4=Not at all secure",2.06
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q132,How frequently do robberies occur in your neighborhood?,"1=Very frequently, 2=Quite frequently, 3=Not frequently, 4=Not at all frequently",3.09
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q133,How frequently does alcohol consumption in the streets occur in your neighborhood?,"1=Very frequently, 2=Quite frequently, 3=Not frequently, 4=Not at all frequently",2.84
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q134,How frequently does police or military interference with private life occur in your neighborhood?,"1=Very frequently, 2=Quite frequently, 3=Not frequently, 4=Not at all frequently",3.22
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q135,How frequently does racist behavior occur in your neighborhood?,"1=Very frequently, 2=Quite frequently, 3=Not frequently, 4=Not at all frequently",2.87
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q136,How frequently does drug sale in streets occur in your neighborhood?,"1=Very frequently, 2=Quite frequently, 3=Not frequently, 4=Not at all frequently",3.04
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q137,How frequently does street violence and fights occur in your neighborhood?,"1=Very frequently, 2=Quite frequently, 3=Not frequently, 4=Not at all frequently",3.29
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q138,How frequently does sexual harassment occur in your neighborhood?,"1=Very frequently, 2=Quite frequently, 3=Not frequently, 4=Not at all frequently",3.16
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q139,"For security reasons, have you avoided carrying much money?","1=Yes, 2=No",1.38
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q14,Do you consider determination and perseverance to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.48
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q140,"For security reasons, have you preferred not to go out at night?","1=Yes, 2=No",1.56
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q141,"For security reasons, have you carried a knife, gun or other weapon?","1=Yes, 2=No",1.63
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q142,How worried are you about losing your job or not finding a job?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",2.72
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q143,How worried are you about not being able to give your children a good education?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",2.88
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q144,Have you been the victim of a crime during the past year?,"1=Yes, 2=No",1.85
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q145,Has someone in your family been the victim of a crime during the past year?,"1=Yes, 2=No",1.83
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q146,How worried are you about a war involving your country?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",2.07
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q147,How worried are you about a terrorist attack?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",2.61
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q148,How worried are you about a civil war?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",3.1
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q149,"If you had to choose between freedom and equality, which would you consider more important?","1=Freedom, 2=Equality",1.39
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q150,"If you had to choose between freedom and security, which would you consider more important?","1=Freedom, 2=Security",1.17
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q151,"If it came to that, would you be willing to fight for your country?","1=Yes, 2=No",1.47
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q152,What should be the most important aim of the country for the next ten years? (First choice),"1=High economic growth, 2=Strong defense, 3=More say in jobs/community, 4=More beautiful cities",1.8
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q153,What should be the most important aim of the country for the next ten years? (Second choice),"1=High economic growth, 2=Strong defense, 3=More say in jobs/community, 4=More beautiful cities",1.96
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q154,Which is most important? (First choice),"1=Maintaining order, 2=Giving people more say, 3=Fighting rising prices, 4=Protecting free speech",2.42
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q155,Which is most important? (Second choice),"1=Maintaining order, 2=Giving people more say, 3=Fighting rising prices, 4=Protecting free speech",2.8
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q156,Which is most important? (First choice),"1=Stable economy, 2=More humane society, 3=Ideas count more than money, 4=Fight against crime",1.85
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q157,Which is most important? (Second choice),"1=Stable economy, 2=More humane society, 3=Ideas count more than money, 4=Fight against crime",2.39
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q158,"Science and technology are making our lives healthier, easier, and more comfortable.",1=Completely disagree to 10=Completely agree,8.29
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q159,"Because of science and technology, there will be more opportunities for the next generation.",1=Completely disagree to 10=Completely agree,7.74
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q16,Do you consider not being selfish (unselfishness) to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.62
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q161,One of the bad effects of science is that it breaks down people's ideas of right and wrong.,1=Completely disagree to 10=Completely agree,3.43
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q162,It is not important for me to know about science in my daily life.,1=Completely disagree to 10=Completely agree,3.2
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q163,Would you say the world is better off or worse off because of science and technology?,1=A lot worse off to 10=A lot better off,8.54
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q17,Do you consider obedience to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.85
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q176,How much do you agree that one often has trouble deciding which moral rules are right?,1=Completely agree to 10=Completely disagree,5.75
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q177,Can claiming government benefits to which you are not entitled ever be justified?,1=Never justifiable to 10=Always justifiable,3.17
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q178,Can avoiding a fare on public transport ever be justified?,1=Never justifiable to 10=Always justifiable,3.81
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q179,Can stealing property ever be justified?,1=Never justifiable to 10=Always justifiable,2.35
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q18,Would you not like to have drug addicts as neighbors?,"1=Mentioned, 2=Not mentioned",1.05
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q180,Can cheating on taxes ever be justified?,1=Never justifiable to 10=Always justifiable,2.69
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q181,Can someone accepting a bribe in the course of their duties ever be justified?,1=Never justifiable to 10=Always justifiable,2.34
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q182,Can homosexuality ever be justified?,1=Never justifiable to 10=Always justifiable,7.69
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q183,Can prostitution ever be justified?,1=Never justifiable to 10=Always justifiable,4.96
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q184,Can abortion ever be justified?,1=Never justifiable to 10=Always justifiable,6.15
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q185,Can divorce ever be justified?,1=Never justifiable to 10=Always justifiable,6.93
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q186,Can sex before marriage ever be justified?,1=Never justifiable to 10=Always justifiable,7.5
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q187,Can suicide ever be justified?,1=Never justifiable to 10=Always justifiable,3.92
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q188,Can euthanasia ever be justified?,1=Never justifiable to 10=Always justifiable,5.9
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q189,Can a man beating his wife ever be justified?,1=Never justifiable to 10=Always justifiable,1.62
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q19,Would you not like to have people of a different race as neighbors?,"1=Mentioned, 2=Not mentioned",1.98
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q190,Can parents beating children ever be justified?,1=Never justifiable to 10=Always justifiable,2.39
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q191,Can violence against other people ever be justified?,1=Never justifiable to 10=Always justifiable,3.21
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q192,"Can terrorism as a political, ideological or religious means ever be justified?",1=Never justifiable to 10=Always justifiable,1.88
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q193,Can having casual sex ever be justified?,1=Never justifiable to 10=Always justifiable,7.15
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q194,Can political violence ever be justified?,1=Never justifiable to 10=Always justifiable,2.66
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q195,Can the death penalty ever be justified?,1=Never justifiable to 10=Always justifiable,4.89
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q196,Should the government have the right to keep people under video surveillance in public areas?,"1=Definitely should, 2=Probably should, 3=Probably should not, 4=Definitely should not",2.3
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q197,Should the government have the right to monitor all e-mails and information on the Internet?,"1=Definitely should, 2=Probably should, 3=Probably should not, 4=Definitely should not",3.33
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q198,Should the government have the right to collect information about anyone without their knowledge?,"1=Definitely should, 2=Probably should, 3=Probably should not, 4=Definitely should not",3.28
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q199,How interested would you say you are in politics?,"1=Very interested, 2=Somewhat interested, 3=Not very interested, 4=Not at all interested",1.96
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q2,How important are friends in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.53
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q20,Would you not like to have people who have AIDS as neighbors?,"1=Mentioned, 2=Not mentioned",1.85
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q200,"When you get together with friends, do you discuss political matters?","1=Frequently, 2=Occasionally, 3=Never",1.17
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q201,How often do you use daily newspapers to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",3.48
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q202,How often do you use TV news to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",2.88
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q203,How often do you use radio news to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",2.71
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q204,How often do you use mobile phone to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",1.7
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q205,How often do you use email to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",2.81
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q206,How often do you use the Internet to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",1.41
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q207,"How often do you use social media (Facebook, Twitter, etc.) to obtain information?","1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",1.89
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q208,How often do you talk with friends or colleagues to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",1.87
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q209,"Have you signed a petition, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.43
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q21,Would you not like to have immigrants/foreign workers as neighbors?,"1=Mentioned, 2=Not mentioned",1.95
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q210,"Have you joined in boycotts, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.93
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q211,"Have you attended peaceful demonstrations, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.91
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q212,"Have you joined strikes, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",2.23
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q213,"Have you donated to a group or campaign, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.59
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q214,"Have you contacted a government official, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.7
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q216,"Have you encouraged others to vote, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.38
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q217,"Have you searched online for information about politics, might you, or would you never?","1=Have done, 2=Might do, 3=Would never do",1.35
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q218,"Have you signed an electronic petition, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.46
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q219,"Have you encouraged others online to take political action, might you, or would you never?","1=Have done, 2=Might do, 3=Would never do",1.61
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q22,Would you not like to have homosexuals as neighbors?,"1=Mentioned, 2=Not mentioned",1.9
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q220,"Have you organized political activities or protests online, might you, or would you never?","1=Have done, 2=Might do, 3=Would never do",2.14
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q221,"When elections take place at the local level, do you vote always, usually, or never?","1=Always, 2=Usually, 3=Never, 4=Not allowed to vote",2
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q222,"When elections take place at the national level, do you vote always, usually, or never?","1=Always, 2=Usually, 3=Never, 4=Not allowed to vote",1.59
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q223,"If there were a national election tomorrow, for which party would you vote?",Country-specific party code,764264.7
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q224,How often are votes counted fairly in this country's elections?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",1.73
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q225,How often are opposition candidates prevented from running?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.5
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q226,How often does TV news favor the governing party?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.2
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q227,How often are voters bribed?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.82
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q228,How often do journalists provide fair coverage of elections?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.69
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q229,How often are election officials fair?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",1.93
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q23,Would you not like to have people of a different religion as neighbors?,"1=Mentioned, 2=Not mentioned",1.96
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q230,How often do rich people buy elections?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",1.94
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q231,How often are voters threatened with violence at the polls?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",3.16
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q232,How often are voters offered a genuine choice in elections?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.29
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q233,How often do women have equal opportunities to run for office?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.14
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q234,How important is having honest elections for you?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.42
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q235,Having a strong leader who does not have to bother with parliament and elections — is this good or bad?,"1=Very good, 2=Fairly good, 3=Fairly bad, 4=Very bad",3.07
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q236,"Having experts, not government, make decisions — is this good or bad?","1=Very good, 2=Fairly good, 3=Fairly bad, 4=Very bad",2.38
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q237,Having the army rule — is this good or bad?,"1=Very good, 2=Fairly good, 3=Fairly bad, 4=Very bad",3.36
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q238,Having a democratic political system — is this good or bad?,"1=Very good, 2=Fairly good, 3=Fairly bad, 4=Very bad",1.68
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q24,Would you not like to have heavy drinkers as neighbors?,"1=Mentioned, 2=Not mentioned",1.32
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q240,"In political matters, where would you place your views on a left-right scale?",1=Left to 10=Right,4.21
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q241,How essential is it for democracy that governments tax the rich and subsidize the poor?,1=Not essential to 10=Essential,5.78
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q243,How essential is it for democracy that people choose their leaders in free elections?,1=Not essential to 10=Essential,8.93
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q244,How essential is it for democracy that people receive state aid for unemployment?,1=Not essential to 10=Essential,5.49
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q245,How essential is it for democracy that the army takes over when government is incompetent?,1=Not essential to 10=Essential,3.08
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q246,How essential is it for democracy that civil rights protect people from state oppression?,1=Not essential to 10=Essential,8.32
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q247,How essential is it for democracy that the state makes people's incomes equal?,1=Not essential to 10=Essential,4.05
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q248,How essential is it for democracy that people obey their rulers?,1=Not essential to 10=Essential,5.3
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q249,How essential is it for democracy that women have the same rights as men?,1=Not essential to 10=Essential,8.64
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q25,Would you not like to have unmarried couples living together as neighbors?,"1=Mentioned, 2=Not mentioned",1.98
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q250,How important is it for you to live in a country that is governed democratically?,1=Not at all important to 10=Absolutely important,8.52
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q251,How democratically is this country being governed today?,1=Not at all democratic to 10=Completely democratic,6.51
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q252,How satisfied are you with how the political system is functioning in your country?,1=Not satisfied at all to 10=Completely satisfied,4.5
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q253,How much respect is there for individual human rights in this country?,"1=A great deal, 2=Fairly much, 3=Not much, 4=No respect at all",2.37
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q254,How proud are you to be a citizen of your country?,"1=Very proud, 2=Quite proud, 3=Not very proud, 4=Not at all proud",2.2
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q255,"How close do you feel to your village, town, or city?","1=Very close, 2=Close, 3=Not very close, 4=Not close at all",2.19
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q256,"How close do you feel to your county, region, or district?","1=Very close, 2=Close, 3=Not very close, 4=Not close at all",2.25
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q257,How close do you feel to your country?,"1=Very close, 2=Close, 3=Not very close, 4=Not close at all",2.2
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q258,How close do you feel to your continent?,"1=Very close, 2=Close, 3=Not very close, 4=Not close at all",2.45
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q259,How close do you feel to the world?,"1=Very close, 2=Close, 3=Not very close, 4=Not close at all",2.66
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q26,Would you not like to have people who speak a different language as neighbors?,"1=Mentioned, 2=Not mentioned",1.91
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q27,One of my main goals in life has been to make my parents proud.,"1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",1.83
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q28,"When a mother works for pay, the children suffer.","1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",3.2
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q29,"On the whole, men make better political leaders than women do.","1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",3.06
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q3,How important is leisure time in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.68
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q30,A university education is more important for a boy than for a girl.,"1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",3.33
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q31,"On the whole, men make better business executives than women do.","1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",3.13
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q32,Being a housewife is just as fulfilling as working for pay.,"1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",2.3
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q33,"When jobs are scarce, men should have more right to a job than women.","1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",3.79
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q34,"When jobs are scarce, employers should give priority to people of this country over immigrants.","1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",3.09
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q35,"If a woman earns more money than her husband, it is almost certain to cause problems.","1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",3.76
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q36,Homosexual couples are as good parents as other couples.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",1.99
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q37,It is a duty towards society to have children.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",3.54
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q38,Adult children have the duty to provide long-term care for their parents.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",2.35
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q39,People who don't work turn lazy.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",2.52
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q4,How important is politics in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",2.28
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q40,Work is a duty towards society.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",2.5
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q41,"Work should always come first, even if it means less spare time.","1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",3.44
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q42,Which best describes your attitude toward society?,"1=Must be radically changed by revolution, 2=Must be gradually improved by reforms, 3=Must be valiantly defended against subversive forces",1.87
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q43,"Less importance placed on work in our lives — would this be a good thing, bad thing, or don't you mind?","1=Good, 2=Don't mind, 3=Bad",1.71
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q44,"More emphasis on the development of technology — would this be a good thing, bad thing, or don't you mind?","1=Good, 2=Don't mind, 3=Bad",1.4
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q45,"Greater respect for authority — would this be a good thing, bad thing, or don't you mind?","1=Good, 2=Don't mind, 3=Bad",1.89
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q46,"Taking all things together, would you say you are happy?","1=Very happy, 2=Rather happy, 3=Not very happy, 4=Not at all happy",1.97
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q47,"All in all, how would you describe your state of health these days?","1=Very good, 2=Good, 3=Fair, 4=Poor, 5=Very poor",1.95
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q48,How much freedom of choice and control do you feel you have over the way your life turns out?,1=No choice at all to 10=A great deal of choice,7.76
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q49,"All things considered, how satisfied are you with your life as a whole these days?",1=Completely dissatisfied to 10=Completely satisfied,7.12
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q5,How important is work in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.79
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q50,How satisfied are you with the financial situation of your household?,1=Completely dissatisfied to 10=Completely satisfied,6.35
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q51,"In the last 12 months, how often have you or your family gone without enough food to eat?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.65
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q52,"In the last 12 months, how often have you or your family felt unsafe from crime in your home?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.59
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q53,"In the last 12 months, how often have you or your family gone without medicine or medical treatment?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.44
